,logFC,AveExpr,t,P.Value,adj.P.Val,B
PLA2G3,-1.64350124167218,1.37888960557721,-10.705982638249,2.17320855798947e-24,5.80882385445728e-23,44.3323771416615
RGS17,1.65250579091292,1.91070952686869,10.7032561266676,2.22663857539901e-24,5.94894036069205e-23,44.3083219957964
CCN2,-1.76199993781065,7.74091144568597,-10.6986787133856,2.31928963267788e-24,6.19086469070512e-23,44.267945878785
GIPC3,-1.01148861341299,2.13434438410764,-10.6984467966734,2.32408444407037e-24,6.20085509120052e-23,44.2659005031344
TPSAB1,-2.17103617216512,4.56152055368256,-10.6968061038428,2.35828769228378e-24,6.28926515872495e-23,44.2514313329167
DCN,-1.72821312879467,6.33755035540606,-10.6946249557968,2.40453307909089e-24,6.40969564068108e-23,44.2321981533431
DCST1-AS1,1.13447178569992,2.41419320504,10.6921131006781,2.45890721113337e-24,6.5516760040587e-23,44.2100519842043
CYTOR,1.11915885332726,3.4984827948335,10.6918036710378,2.46568937410775e-24,6.56677814420076e-23,44.2073240825727
ABCB1,-1.1079699406718,1.49509360401199,-10.6908913547671,2.48579411847693e-24,6.61733214791299e-23,44.1992814896664
ARHGAP40,2.18198559174936,2.68952232421983,10.6881763727111,2.54659267904707e-24,6.77000808830295e-23,44.1753499996882
PODXL2,2.4730036736311,5.29317768417398,10.6834372517885,2.65627937291259e-24,7.05524081481399e-23,44.1335859983705
NINJ2-AS1,-1.08074227973456,3.62859793240447,-10.6801997519407,2.7338964243814e-24,7.25812556126987e-23,44.1050621162988
CCL24,-1.99578424729739,2.3743520449021,-10.6791367608244,2.75986902798315e-24,7.32378031387981e-23,44.0956978956969
TMEM132A,1.61527597156713,4.19346366976692,10.678322257166,2.77993593098066e-24,7.37371124663088e-23,44.0885230890263
LARGE2,1.91695700660185,4.57824022045372,10.6776848724858,2.79574018447777e-24,7.41229577115388e-23,44.0829087378402
JPH2,-1.01262851014075,1.20319678241729,-10.6733939717952,2.90448284659917e-24,7.69714073798838e-23,44.0451183637605
GABARAPL1,-1.16815226039564,5.69763088363391,-10.6711497068372,2.96302127011537e-24,7.84521777259926e-23,44.0253568448035
DBF4,1.0680692833112,3.14696131431249,10.6710067248089,2.96679021099486e-24,7.85166957591446e-23,44.0240979309107
OSBPL6,-1.20130434198393,1.43616751164458,-10.6692592544595,3.01323927950232e-24,7.97101870086659e-23,44.0087128657125
PTGDS,-2.17993435629608,5.99782892779487,-10.6671846919382,3.0693213244865e-24,8.11154948378898e-23,43.9904501481849
TUBG1,1.04940790665906,5.66212066602289,10.6671417820017,3.07049219490536e-24,8.11154948378898e-23,43.9900724293186
AC145207.9,1.28632626633401,1.81163999492848,10.6625029232445,3.19972337888165e-24,8.4491620297727e-23,43.9492442632509
IL6,-2.20246216565533,3.18018302944403,-10.6602633627551,3.26403354726121e-24,8.61511908681063e-23,43.929537274504
CDCA4,1.19965853119816,4.36452966607095,10.6598658709415,3.27558115204043e-24,8.64172792922823e-23,43.9260398313747
FBXO32,1.54065880413289,4.2483873285382,10.6585602068183,3.3137985474721e-24,8.73864245149488e-23,43.9145521777005
CXCL13,2.87496175419563,4.818247254334,10.655651695675,3.4005315967098e-24,8.94335257683544e-23,43.8889654564635
KLRF1,-1.32545425407448,1.62561585046013,-10.6491702300744,3.60200720398142e-24,9.46478379796062e-23,43.8319631584804
POLQ,1.1778628468081,1.33603180269196,10.6462162122977,3.69772357999652e-24,9.71196222628497e-23,43.8059910752498
C2CD4A,2.29439511392027,2.80561495996098,10.6458338617736,3.7102957793945e-24,9.74064198868388e-23,43.8026297465575
DNAJB4,-1.28129524265348,3.89681140516298,-10.643035962778,3.8035956858832e-24,9.98113635505718e-23,43.7780351898409
GINS4,1.29263378508063,1.96896193333524,10.6375692154708,3.99266872109928e-24,1.04726261274655e-22,43.7299926546351
ADAM8,1.70231071853626,4.91937898807592,10.6368547279878,4.01805996870003e-24,1.05345381866211e-22,43.7237148298838
NDNF,-2.51381752245406,5.45543073948222,-10.6350440289567,4.08312860079475e-24,1.07003749877119e-22,43.7078064052887
KANK4,-1.3126140767704,1.16826242648611,-10.6342076565453,4.11353650372574e-24,1.07752717536261e-22,43.7004588085494
MCC,-1.16211038272643,2.23449082000034,-10.6321648435605,4.18875572839227e-24,1.0962561506216e-22,43.6825141239904
MAP6,-1.32861253999238,2.06339686751376,-10.6282888581625,4.33524983774503e-24,1.13208221062037e-22,43.6484724906233
ARHGEF2-AS1,-1.68462699752523,1.30229157362226,-10.6240746959086,4.50030389309556e-24,1.17362349934188e-22,43.6114699523197
FTO-IT1,-1.19820353465333,1.46673030881066,-10.6208415992211,4.63115083502055e-24,1.20721259581796e-22,43.5830881822255
CCN4,1.56888498180861,2.99861691904693,10.6144315817559,4.90184616805835e-24,1.276646086845e-22,43.5268344832511
TCTEX1D1,-1.18623587921678,1.10013306613957,-10.6059985881044,5.28204310623945e-24,1.37323800880256e-22,43.4528611812045
DAB2IP,-1.06886088914125,4.64945187344127,-10.6052810008332,5.31571618207224e-24,1.38138307027766e-22,43.4465683601783
MATN3,-1.73940453285163,3.1472758831984,-10.6049181004688,5.33282651860304e-24,1.38521872786878e-22,43.4433860421686
SPDEF,2.47592266596249,5.06199005093624,10.6037895180614,5.38638823339502e-24,1.39851519691558e-22,43.4334898195566
JAM3,-1.26913823036042,3.62452243941998,-10.5958406442732,5.77907499170978e-24,1.49849151720806e-22,43.3638079105605
B3GALNT1,-1.45158254788428,3.4069814608615,-10.5956974551821,5.78640341592275e-24,1.4997319460319e-22,43.3625529913192
CPAMD8,-2.0486172168177,2.92330102395158,-10.5955038828274,5.79632513254332e-24,1.5016431237883e-22,43.3608565272822
CEACAM1,1.62149114025101,4.5438560811048,10.5925456685951,5.95007008027405e-24,1.54011958889412e-22,43.3349333264641
FUT3,1.79370312926036,4.35272128398823,10.5851239753235,6.35385112232206e-24,1.64175044913379e-22,43.2699169838273
RAD51AP1,1.5006242625085,3.22951049788172,10.5825061326203,6.50267459298542e-24,1.67873252370291e-22,43.2469909949617
DDO,-1.36018381476109,2.19212830013001,-10.5800622994257,6.64472805761448e-24,1.71465403791454e-22,43.2255922661644
NAXE,1.00881902268382,7.42334605803497,10.5740302668837,7.00868316360047e-24,1.80698936262592e-22,43.1727883710126
GPC5,-1.3873092796503,1.0284826826814,-10.5688496652465,7.3370238971478e-24,1.89081554197681e-22,43.1274536053513
CENPH,1.11502346075921,3.41272093052176,10.5676425072209,7.41570069271811e-24,1.91025597651844e-22,43.1168920190168
IL34,-1.36210303695572,2.60073263498166,-10.560374789926,7.90739858992268e-24,2.03513649822211e-22,43.0533225374779
EMILIN2,-1.23110043069317,3.92402912464355,-10.5593080434857,7.9822439974473e-24,2.05260687923887e-22,43.0439943065788
CDC14A,-1.00834402742187,2.440042557967,-10.553938848955,8.36977584956537e-24,2.15038295127151e-22,42.997052452388
THEMIS2,-1.17664998911122,4.96354869493014,-10.5439372766148,9.14214620505768e-24,2.34065948320456e-22,42.9096524511565
FAT4,-1.27167841989096,1.91713627875034,-10.5433026987166,9.19347301068371e-24,2.35277860314232e-22,42.9041089510103
AC073149.1,-1.3640015392925,1.1289124175274,-10.5345753629173,9.92909479405134e-24,2.53883292395574e-22,42.827891592391
LINC02416,1.34878634824364,1.35571283303337,10.5335599592359,1.00183916451855e-23,2.56055492967886e-22,42.8190265917243
IL18R1,-1.22318326855271,2.13073161415627,-10.5221789257748,1.10755073008045e-23,2.82095181199141e-22,42.7197027800596
TTYH3,1.31216578594397,6.01570128170924,10.5170870258821,1.15836434873492e-23,2.94910056093905e-22,42.6752879956708
ETS1,-1.29128736363779,5.49179136796137,-10.5168885923576,1.1603907668011e-23,2.95298406795006e-22,42.6735574193902
ARHGAP29,-1.27026741262856,3.45586163667013,-10.5105619321753,1.22687765282362e-23,3.11545519612748e-22,42.6183927083671
FAR2,-1.3021348212885,2.43362832331503,-10.5100769638697,1.2321275910117e-23,3.12743910245682e-22,42.6141649769587
APBB2,-1.03351880864343,3.34659161960463,-10.5080183061698,1.25466269860331e-23,3.18326776281885e-22,42.5962199754481
ATAT1,1.05405231134645,3.45218602638233,10.5061861307637,1.27506257196902e-23,3.23224248889075e-22,42.5802511359648
LRRC4B,-1.04722433682856,1.3990782360956,-10.5032757476027,1.30814667707932e-23,3.31022257826553e-22,42.5548886520592
ANO6,-1.00479036885792,5.03900904576087,-10.5032335513108,1.30863256428089e-23,3.31022257826553e-22,42.5545209673101
WWTR1,-1.06990235443239,5.04130256707452,-10.4996597823105,1.35044130059777e-23,3.41304928707682e-22,42.5233838466039
STEAP1,2.13727561243682,4.62907588445203,10.4992749367467,1.35502188552741e-23,3.42315816070357e-22,42.5200312259955
ZCCHC24,-1.04947405824051,4.21901122766974,-10.4982436603329,1.36737275597276e-23,3.45140109171401e-22,42.5110475584673
CLSPN,1.43549071177022,1.99326554835828,10.4979300796865,1.37115040719791e-23,3.45945473884547e-22,42.5083160064938
F2RL3,-1.39512386582854,2.51224431535696,-10.4973666695475,1.37796376704998e-23,3.47515740275532e-22,42.5034083642516
RORA,-1.07652729896108,2.16050365218163,-10.4934981829724,1.42566229744522e-23,3.59391293784545e-22,42.4697162102493
MRPL15,1.01703062331444,6.83885872184493,10.491614485666,1.44947832446902e-23,3.65112540249388e-22,42.4533133277433
ARRDC4,-1.31023439025539,4.12243969808855,-10.4916051944047,1.44959676979804e-23,3.65112540249388e-22,42.4532324260055
AC105942.1,-1.21633032527652,3.82888572876493,-10.489699486938,1.47409506821172e-23,3.7112437048382e-22,42.4366398727947
EVI2B,-1.42323833468513,5.16936596059403,-10.4885590521367,1.48895178888826e-23,3.7470469911826e-22,42.4267113239377
EXOSC5,1.08059271192491,5.21125111166955,10.4836200098359,1.55502918590514e-23,3.90832879142333e-22,42.3837205896086
TNFRSF18,1.84591233653099,3.55752844855013,10.4833476889231,1.55875598797486e-23,3.91602559331895e-22,42.3813506255255
ATAD3B,1.17509220968196,3.33244936098988,10.4786496079861,1.62446517689722e-23,4.07936636540128e-22,42.3404704097476
PIK3IP1,-1.12680110401035,5.45955797682355,-10.4785073580227,1.6264970652604e-23,4.0827293029096e-22,42.3392328148167
INSIG1,-1.12695831259995,5.45116057249527,-10.4718712227897,1.72414555031933e-23,4.31680927972475e-22,42.2815098478909
PLXNB3,1.97506308673402,2.69715750859557,10.4694276198198,1.76155033477924e-23,4.40671704716548e-22,42.2602607991797
RAC3,1.73568886240784,4.31808487638223,10.4579656969017,1.94803992339228e-23,4.86498207647857e-22,42.1606341930714
PKDCC,-1.61045909187777,3.27088980198621,-10.4571919522069,1.96131308209432e-23,4.89605550328146e-22,42.153911437609
HCK,-1.58488958389452,4.97092805878294,-10.4540131092219,2.01679323505892e-23,5.03241996985194e-22,42.1262952121837
NFAM1,-1.36174080699132,3.14532595452224,-10.4536572391293,2.0231003968593e-23,5.04602163309747e-22,42.1232039340501
MYLK,-1.38456590063255,3.81382375777991,-10.4529328042463,2.03600029010939e-23,5.07604843902146e-22,42.1169113203413
CLDN11,-1.3537835385325,1.6241547611987,-10.451720691224,2.05776708994787e-23,5.1281470083445e-22,42.1063832647245
HECW2,-1.17361501571431,2.66254152728536,-10.4490411864469,2.10670833076863e-23,5.24567704262109e-22,42.0831127499215
SERTAD1,-1.12980881535623,5.20716543376247,-10.4489190168906,2.10896710392135e-23,5.24908374877181e-22,42.082051846486
RAB8B,-1.06881715333456,4.39103721864976,-10.4481842345767,2.12260318990857e-23,5.28079302688186e-22,42.0756712725507
EMP1,-1.53715568032624,5.65296208582302,-10.4413327413646,2.25404241874589e-23,5.59834606304446e-22,42.0161898004642
NFASC,-1.00268852404576,1.1707669978035,-10.4376083215269,2.32885014864194e-23,5.78170893263096e-22,41.9838669824342
CLDN12,1.00050824907258,4.90553177286133,10.4361932338587,2.35791502882375e-23,5.85140193552903e-22,41.9715879828347
C2CD4D,1.2419878600607,1.78070990520399,10.4338103107532,2.40767467829456e-23,5.972370799214e-22,41.95091337806
SLC2A5,1.39348625061569,1.95154032655211,10.4331147028485,2.42239582308986e-23,6.00383368466234e-22,41.9448787685958
ATOH8,-2.2726680277955,3.46863089715494,-10.4300081303467,2.48923859200253e-23,6.16431698048088e-22,41.9179315706003
PDPN,-1.70584174157878,4.41197258647876,-10.4252070486861,2.59616063559334e-23,6.42369922504618e-22,41.8762962528965
AC009237.14,1.07156875023427,3.56828542281587,10.4223608347319,2.66168714252722e-23,6.58306826715357e-22,41.8516196975955
NXPE3,-1.00957304228646,2.83665597049755,-10.4196169045933,2.72641277380152e-23,6.74032366033195e-22,41.8278341772992
MAP3K8,-1.055744263659,4.1165528384391,-10.4191545721946,2.73747138070736e-23,6.76482550256312e-22,41.8238268987349
GPR65,-1.11888474358594,2.35749849162946,-10.4127483117134,2.89536715867599e-23,7.14602804011915e-22,41.7683126291038
SNHG3,1.27892821483819,4.24806647794177,10.4109841910673,2.94041361110486e-23,7.25113378289952e-22,41.75302940254
COL11A1,2.89605636221115,2.93360647068891,10.4075391285467,3.03039840638425e-23,7.4667901871018e-22,41.7231885234531
ANKRD66,-1.29011171413063,0.719108530551653,-10.3964855032654,3.33798775950369e-23,8.21780796030195e-22,41.6274872039064
SORD,1.11068327549948,3.48642881124971,10.3947101276586,3.39020105023113e-23,8.34286720244352e-22,41.6121224674092
ZNF217,1.14186292433784,5.28758805830107,10.3891551035331,3.5588676829301e-23,8.74697846107316e-22,41.5640585877676
SLFN13,1.38272019077473,3.69256820260168,10.3880641558939,3.59295785938115e-23,8.82708421493148e-22,41.5546213638463
PCCA-DT,1.35030769787976,3.94017361700545,10.3834005807709,3.74237916849521e-23,9.17887405046903e-22,41.5142866324389
SULT1A1,-1.26084179434307,3.11929692679432,-10.3764183318556,3.97769856658787e-23,9.74387357097073e-22,41.4539205253357
ARHGAP11A,1.39515892455328,2.85175744394827,10.3712933495257,4.15971769475411e-23,1.01770627436039e-21,41.4096289362071
EEF1A1P5,-1.89495831315923,5.91465734579339,-10.3706139452122,4.18446011177292e-23,1.02291045237525e-21,41.4037584221879
HAS1,-1.40423176923783,0.900013128646607,-10.3693986935032,4.22908187991965e-23,1.0333898334938e-21,41.3932584632582
USP30-AS1,-1.30557216082289,2.53349842817921,-10.3642175961319,4.42468305501809e-23,1.08073754619418e-21,41.3485022106381
DAB2,-1.26124315290398,4.74913175995551,-10.3627238613017,4.48272558472034e-23,1.0940077868002e-21,41.3356015445929
RDX,-1.05254560759984,5.55970011339789,-10.3511752932664,4.95773709162069e-23,1.20843303848611e-21,41.2359040593378
AC009005.1,1.45117461554562,2.85874358402422,10.344560612958,5.25197843554513e-23,1.27909547534776e-21,41.1788337308247
COLGALT2,-1.26445841580747,1.02001843013862,-10.3435694280657,5.29753825409587e-23,1.28965844535276e-21,41.1702840584669
GALNT14,2.17705500461078,2.98747785781996,10.3370176216963,5.60871928181138e-23,1.36428682225093e-21,41.1137838647106
WDHD1,1.24214732029006,2.8404759796742,10.3346410254197,5.72602619163959e-23,1.3916722955994e-21,41.0932949550443
CPNE7,1.7706689067213,2.43504262898495,10.3261105438311,6.16750216216523e-23,1.49773482667365e-21,41.0197786642487
FBXL19,1.05732478606765,4.110831267316,10.3247166254667,6.24278571242236e-23,1.51476864684541e-21,41.0077696409404
IDH2,1.04215230431698,7.13746790677455,10.3238873158541,6.28800764150984e-23,1.52511355710003e-21,41.0006254058686
CNR1,-1.44962912419441,1.67608865952557,-10.3222029301493,6.38085996048736e-23,1.54636153104936e-21,40.9861161488647
DGCR5,1.45335522390405,1.61751566345563,10.3205679849504,6.47228833335537e-23,1.56722978550246e-21,40.9720342877662
LNX2,-1.02187862477525,4.66614527922393,-10.3171111755191,6.66990159262131e-23,1.61375476217535e-21,40.9422655430732
ICA1,1.01615165794359,4.79718031270249,10.3117180883904,6.99023091328176e-23,1.68917683299303e-21,40.8958356486658
Z98257.1,2.48481388559941,2.45737822560191,10.31058148042,7.05966527065725e-23,1.70525635951638e-21,40.8860524966751
FAM216B,-2.32023092892935,1.82089802403078,-10.3076910958917,7.23933594055684e-23,1.74579370566505e-21,40.8611772805098
SIRPB2,-1.1346472579712,2.17002412028669,-10.3045828883283,7.4376144003971e-23,1.79287573632149e-21,40.8344326555709
ITGA11,1.88750368053202,2.97573328000083,10.3044212192033,7.44807380626038e-23,1.7946630171438e-21,40.833041718838
NKD1,-1.44006547232282,1.66606853901528,-10.3028253680787,7.55210623759661e-23,1.81898666706771e-21,40.8193124370594
RHPN1,1.57210081541769,4.33112334586743,10.3010338458053,7.67061375004039e-23,1.84602136872144e-21,40.8039014745912
MB,2.14461595260728,2.95083386542534,10.300786470406,7.68712179362468e-23,1.84923911948021e-21,40.8017736529338
ZNF331,-1.16232579081476,3.40155540775548,-10.2965218817791,7.97731831142581e-23,1.91592170594464e-21,40.7650968027967
PARD6B,-1.10862745821681,3.70175997949779,-10.2908373069888,8.38111624743177e-23,2.0112631489867e-21,40.7162234610864
LRCH2,-1.32047222105705,1.8217310445669,-10.289221069685,8.49958402925759e-23,2.03886236677405e-21,40.7023311098259
AC105219.4,1.0106421064881,1.28456530930242,10.2869127152023,8.67167083936041e-23,2.07929591509448e-21,40.6824922135411
ANXA8,-1.48435442713126,0.939639884436592,-10.2799654411444,9.21073240619128e-23,2.20675669331749e-21,40.6228026817646
C7,-2.59814639942403,4.98943604015451,-10.2784875695342,9.32962697705399e-23,2.23342629883675e-21,40.6101086120537
AC099850.4,1.73549355659414,3.70519805011266,10.2758545652202,9.5452389044735e-23,2.28318705581112e-21,40.5874956545609
TNNI2,-1.69257232910993,2.44336476158923,-10.2756422574525,9.56283837445989e-23,2.28646883616193e-21,40.5856724673595
P2RX1,-1.07964216403313,1.89595594117708,-10.2724693533668,9.82972991713711e-23,2.34837706467867e-21,40.5584282571382
PABPC1L,1.75276535056222,3.9622507936182,10.2671091252804,1.02975092140785e-22,2.45714412169782e-21,40.5124153961374
TMSB15A,-1.55964207922233,1.62604112928722,-10.2654849040139,1.04435668277033e-22,2.49098721849929e-21,40.4984760692265
CELF2,-1.39371533206276,4.51397624513105,-10.2597946250347,1.09716737808619e-22,2.61483424705393e-21,40.4496528912563
PODXL,-1.12208763084925,5.15850306605428,-10.2572733832593,1.12140614246452e-22,2.6715212297726e-21,40.4280262033516
KLF10,-1.02167053251995,5.8606139082431,-10.2545862417688,1.14782516657777e-22,2.73225039045883e-21,40.4049804018337
FCER1G,-1.44897633847512,7.23957517382216,-10.2543727956131,1.14994998847097e-22,2.7362031659468e-21,40.4031499923241
HLA-V,-1.31082788435708,1.23984123569652,-10.2507297986098,1.18682333349503e-22,2.82052393667459e-21,40.371913393791
CABLES2,1.04603920262143,3.66794590894284,10.2490383122165,1.204340712454e-22,2.85945786094488e-21,40.3574124149849
SBK1,1.8800624793979,3.77240696231869,10.2477192098395,1.21817950910478e-22,2.89038099467059e-21,40.3461049737212
